2016 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [Event:20499 Phase:FinalResults Generated:2017-05-11T17:34:49 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,193,Braddon,8361,Heybridge,28233,JORDAN,Scott,1,N,N,GRN,The Greens,20,3.61
TAS,193,Braddon,8361,Heybridge,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,17,7.2
TAS,193,Braddon,8361,Heybridge,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,90,1.85
TAS,193,Braddon,8361,Heybridge,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,88,-5.21
TAS,193,Braddon,8361,Heybridge,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),5,2.12
TAS,193,Braddon,8361,Heybridge,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,10,4.24
TAS,193,Braddon,8361,Heybridge,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,6,2.54
TAS,193,Braddon,8361,Heybridge,999,Informal,Informal,999,N,N,,Informal,14,0.96
TAS,193,Braddon,8385,Highclere,28233,JORDAN,Scott,1,N,N,GRN,The Greens,7,2.53
TAS,193,Braddon,8385,Highclere,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,8,4.94
TAS,193,Braddon,8385,Highclere,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,64,12.68
TAS,193,Braddon,8385,Highclere,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,74,-9.05
TAS,193,Braddon,8385,Highclere,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),1,0.62
TAS,193,Braddon,8385,Highclere,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,1.85
TAS,193,Braddon,8385,Highclere,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,5,3.09
TAS,193,Braddon,8385,Highclere,999,Informal,Informal,999,N,N,,Informal,16,6.66
TAS,193,Braddon,8386,Irishtown,28233,JORDAN,Scott,1,N,N,GRN,The Greens,4,-0.53
TAS,193,Braddon,8386,Irishtown,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,26,6.19
TAS,193,Braddon,8386,Irishtown,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,104,0.82
TAS,193,Braddon,8386,Irishtown,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,255,-7.01
TAS,193,Braddon,8386,Irishtown,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),9,2.14
TAS,193,Braddon,8386,Irishtown,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,8,1.9
TAS,193,Braddon,8386,Irishtown,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,14,3.33
TAS,193,Braddon,8386,Irishtown,999,Informal,Informal,999,N,N,,Informal,30,1.32
TAS,193,Braddon,8615,Latrobe,28233,JORDAN,Scott,1,N,N,GRN,The Greens,130,1.56
TAS,193,Braddon,8615,Latrobe,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,203,8.72
TAS,193,Braddon,8615,Latrobe,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,1006,3.79
TAS,193,Braddon,8615,Latrobe,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,870,-5.81
TAS,193,Braddon,8615,Latrobe,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),38,1.63
TAS,193,Braddon,8615,Latrobe,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,42,1.8
TAS,193,Braddon,8615,Latrobe,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,39,1.68
TAS,193,Braddon,8615,Latrobe,999,Informal,Informal,999,N,N,,Informal,150,1.79
TAS,193,Braddon,8391,Marrawah,28233,JORDAN,Scott,1,N,N,GRN,The Greens,9,-2.21
TAS,193,Braddon,8391,Marrawah,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,15,7.65
TAS,193,Braddon,8391,Marrawah,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,37,2.88
TAS,193,Braddon,8391,Marrawah,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,124,-8.57
TAS,193,Braddon,8391,Marrawah,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,0
TAS,193,Braddon,8391,Marrawah,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,2,1.02
TAS,193,Braddon,8391,Marrawah,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,9,4.59
TAS,193,Braddon,8391,Marrawah,999,Informal,Informal,999,N,N,,Informal,5,0.53
TAS,193,Braddon,8393,Melrose,28233,JORDAN,Scott,1,N,N,GRN,The Greens,26,3.79
TAS,193,Braddon,8393,Melrose,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,22,9.48
TAS,193,Braddon,8393,Melrose,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,54,-8.57
TAS,193,Braddon,8393,Melrose,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,116,0.22
TAS,193,Braddon,8393,Melrose,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),1,0.43
TAS,193,Braddon,8393,Melrose,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,1.29
TAS,193,Braddon,8393,Melrose,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,10,4.31
TAS,193,Braddon,8393,Melrose,999,Informal,Informal,999,N,N,,Informal,3,-2.34
TAS,193,Braddon,8396,Montello,28233,JORDAN,Scott,1,N,N,GRN,The Greens,92,3.65
TAS,193,Braddon,8396,Montello,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,66,5.44
TAS,193,Braddon,8396,Montello,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,668,4.45
TAS,193,Braddon,8396,Montello,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,309,-7.7
TAS,193,Braddon,8396,Montello,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),16,1.32
TAS,193,Braddon,8396,Montello,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,32,2.64
TAS,193,Braddon,8396,Montello,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,30,2.47
TAS,193,Braddon,8396,Montello,999,Informal,Informal,999,N,N,,Informal,71,1.41
TAS,193,Braddon,8398,Moorleah,28233,JORDAN,Scott,1,N,N,GRN,The Greens,15,-2.31
TAS,193,Braddon,8398,Moorleah,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,10,6.29
TAS,193,Braddon,8398,Moorleah,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,48,7.31
TAS,193,Braddon,8398,Moorleah,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,72,-6.88
TAS,193,Braddon,8398,Moorleah,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),5,3.14
TAS,193,Braddon,8398,Moorleah,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,6,3.77
TAS,193,Braddon,8398,Moorleah,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,3,1.89
TAS,193,Braddon,8398,Moorleah,999,Informal,Informal,999,N,N,,Informal,6,2.18
TAS,193,Braddon,8399,Natone,28233,JORDAN,Scott,1,N,N,GRN,The Greens,13,4.91
TAS,193,Braddon,8399,Natone,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,7,4.96
TAS,193,Braddon,8399,Natone,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,49,-6.99
TAS,193,Braddon,8399,Natone,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,64,4.38
TAS,193,Braddon,8399,Natone,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),4,2.84
TAS,193,Braddon,8399,Natone,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,2.13
TAS,193,Braddon,8399,Natone,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,1,0.71
TAS,193,Braddon,8399,Natone,999,Informal,Informal,999,N,N,,Informal,15,3.55
TAS,193,Braddon,8402,North Motton,28233,JORDAN,Scott,1,N,N,GRN,The Greens,31,1.6
TAS,193,Braddon,8402,North Motton,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,27,8.39
TAS,193,Braddon,8402,North Motton,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,99,-0.21
TAS,193,Braddon,8402,North Motton,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,130,-8.53
TAS,193,Braddon,8402,North Motton,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),10,3.11
TAS,193,Braddon,8402,North Motton,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,16,4.97
TAS,193,Braddon,8402,North Motton,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,9,2.8
TAS,193,Braddon,8402,North Motton,999,Informal,Informal,999,N,N,,Informal,10,-0.45
TAS,193,Braddon,8404,Penguin,28233,JORDAN,Scott,1,N,N,GRN,The Greens,185,2.05
TAS,193,Braddon,8404,Penguin,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,104,5.35
TAS,193,Braddon,8404,Penguin,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,755,5.17
TAS,193,Braddon,8404,Penguin,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,779,-5.14
TAS,193,Braddon,8404,Penguin,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),38,1.95
TAS,193,Braddon,8404,Penguin,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,51,2.62
TAS,193,Braddon,8404,Penguin,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,33,1.7
TAS,193,Braddon,8404,Penguin,999,Informal,Informal,999,N,N,,Informal,112,1.41
TAS,193,Braddon,8406,Preston,28233,JORDAN,Scott,1,N,N,GRN,The Greens,12,-8.88
TAS,193,Braddon,8406,Preston,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,6,4.84
TAS,193,Braddon,8406,Preston,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,37,8.13
TAS,193,Braddon,8406,Preston,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,59,3.19
TAS,193,Braddon,8406,Preston,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),4,3.23
TAS,193,Braddon,8406,Preston,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,0,0
TAS,193,Braddon,8406,Preston,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,6,4.84
TAS,193,Braddon,8406,Preston,999,Informal,Informal,999,N,N,,Informal,9,2.98
TAS,193,Braddon,8652,Queenstown,28233,JORDAN,Scott,1,N,N,GRN,The Greens,33,0.08
TAS,193,Braddon,8652,Queenstown,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,75,10.52
TAS,193,Braddon,8652,Queenstown,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,339,3.33
TAS,193,Braddon,8652,Queenstown,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,207,-8.56
TAS,193,Braddon,8652,Queenstown,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),14,1.96
TAS,193,Braddon,8652,Queenstown,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,29,4.07
TAS,193,Braddon,8652,Queenstown,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,16,2.24
TAS,193,Braddon,8652,Queenstown,999,Informal,Informal,999,N,N,,Informal,65,2.58
TAS,193,Braddon,58806,Queenstown Interstate PPVC,28233,JORDAN,Scott,1,N,N,GRN,The Greens,0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,0,0
TAS,193,Braddon,58806,Queenstown Interstate PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
TAS,193,Braddon,34052,Queenstown PPVC,28233,JORDAN,Scott,1,N,N,GRN,The Greens,8,0.29
TAS,193,Braddon,34052,Queenstown PPVC,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,22,9.95
TAS,193,Braddon,34052,Queenstown PPVC,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,106,2.96
TAS,193,Braddon,34052,Queenstown PPVC,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,75,-6.06
TAS,193,Braddon,34052,Queenstown PPVC,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),1,0.45
TAS,193,Braddon,34052,Queenstown PPVC,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,5,2.26
TAS,193,Braddon,34052,Queenstown PPVC,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,4,1.81
TAS,193,Braddon,34052,Queenstown PPVC,999,Informal,Informal,999,N,N,,Informal,14,5.13
TAS,193,Braddon,8409,Riana,28233,JORDAN,Scott,1,N,N,GRN,The Greens,11,-1.46
TAS,193,Braddon,8409,Riana,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,7,3.59
TAS,193,Braddon,8409,Riana,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,52,2.79
TAS,193,Braddon,8409,Riana,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,106,-4.61
TAS,193,Braddon,8409,Riana,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),2,1.03
TAS,193,Braddon,8409,Riana,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,1.54
TAS,193,Braddon,8409,Riana,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,14,7.18
TAS,193,Braddon,8409,Riana,999,Informal,Informal,999,N,N,,Informal,11,3.78
TAS,193,Braddon,8410,Ridgley,28233,JORDAN,Scott,1,N,N,GRN,The Greens,25,1.76
TAS,193,Braddon,8410,Ridgley,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,50,8.25
TAS,193,Braddon,8410,Ridgley,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,253,6.77
TAS,193,Braddon,8410,Ridgley,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,241,-10.78
TAS,193,Braddon,8410,Ridgley,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),10,1.65
TAS,193,Braddon,8410,Ridgley,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,14,2.31
TAS,193,Braddon,8410,Ridgley,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,13,2.15
TAS,193,Braddon,8410,Ridgley,999,Informal,Informal,999,N,N,,Informal,25,1.06
TAS,193,Braddon,8411,Rocky Cape,28233,JORDAN,Scott,1,N,N,GRN,The Greens,20,1.22
TAS,193,Braddon,8411,Rocky Cape,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,29,7.34
TAS,193,Braddon,8411,Rocky Cape,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,116,1.64
TAS,193,Braddon,8411,Rocky Cape,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,200,-8.11
TAS,193,Braddon,8411,Rocky Cape,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),9,2.28
TAS,193,Braddon,8411,Rocky Cape,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,10,2.53
TAS,193,Braddon,8411,Rocky Cape,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,11,2.78
TAS,193,Braddon,8411,Rocky Cape,999,Informal,Informal,999,N,N,,Informal,25,3.47
TAS,193,Braddon,65442,Romaine,28233,JORDAN,Scott,1,N,N,GRN,The Greens,65,1.54
TAS,193,Braddon,65442,Romaine,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,63,4.22
TAS,193,Braddon,65442,Romaine,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,752,6.28
TAS,193,Braddon,65442,Romaine,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,526,-7.39
TAS,193,Braddon,65442,Romaine,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),28,1.88
TAS,193,Braddon,65442,Romaine,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,30,2.01
TAS,193,Braddon,65442,Romaine,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,29,1.94
TAS,193,Braddon,65442,Romaine,999,Informal,Informal,999,N,N,,Informal,66,0.92
TAS,193,Braddon,8658,Rosebery,28233,JORDAN,Scott,1,N,N,GRN,The Greens,22,3.79
TAS,193,Braddon,8658,Rosebery,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,37,11.6
TAS,193,Braddon,8658,Rosebery,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,152,4.02
TAS,193,Braddon,8658,Rosebery,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,84,-7.92
TAS,193,Braddon,8658,Rosebery,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),8,2.51
TAS,193,Braddon,8658,Rosebery,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,4,1.25
TAS,193,Braddon,8658,Rosebery,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,12,3.76
TAS,193,Braddon,8658,Rosebery,999,Informal,Informal,999,N,N,,Informal,35,4.54
TAS,193,Braddon,8667,Savage River,28233,JORDAN,Scott,1,N,N,GRN,The Greens,2,1.41
TAS,193,Braddon,8667,Savage River,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,18,21.43
TAS,193,Braddon,8667,Savage River,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,20,-10.94
TAS,193,Braddon,8667,Savage River,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,35,-5.3
TAS,193,Braddon,8667,Savage River,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,0
TAS,193,Braddon,8667,Savage River,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,3.57
TAS,193,Braddon,8667,Savage River,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,6,7.14
TAS,193,Braddon,8667,Savage River,999,Informal,Informal,999,N,N,,Informal,4,1.32
TAS,193,Braddon,8390,Shorewell Park,28233,JORDAN,Scott,1,N,N,GRN,The Greens,66,3.45
TAS,193,Braddon,8390,Shorewell Park,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,38,3.8
TAS,193,Braddon,8390,Shorewell Park,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,442,2.01
TAS,193,Braddon,8390,Shorewell Park,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,406,-6.75
TAS,193,Braddon,8390,Shorewell Park,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),11,1.1
TAS,193,Braddon,8390,Shorewell Park,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,15,1.5
TAS,193,Braddon,8390,Shorewell Park,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,22,2.2
TAS,193,Braddon,8390,Shorewell Park,999,Informal,Informal,999,N,N,,Informal,37,1.7
TAS,193,Braddon,8412,Sisters Beach,28233,JORDAN,Scott,1,N,N,GRN,The Greens,28,5.17
TAS,193,Braddon,8412,Sisters Beach,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,10,5.62
TAS,193,Braddon,8412,Sisters Beach,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,59,5
TAS,193,Braddon,8412,Sisters Beach,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,72,-11.19
TAS,193,Braddon,8412,Sisters Beach,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),2,1.12
TAS,193,Braddon,8412,Sisters Beach,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,5,2.81
TAS,193,Braddon,8412,Sisters Beach,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,2,1.12
TAS,193,Braddon,8412,Sisters Beach,999,Informal,Informal,999,N,N,,Informal,9,3.37
TAS,193,Braddon,8413,Sisters Creek,28233,JORDAN,Scott,1,N,N,GRN,The Greens,24,1.94
TAS,193,Braddon,8413,Sisters Creek,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,9,5.06
TAS,193,Braddon,8413,Sisters Creek,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,48,5.52
TAS,193,Braddon,8413,Sisters Creek,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,83,-6.37
TAS,193,Braddon,8413,Sisters Creek,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,0
TAS,193,Braddon,8413,Sisters Creek,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,1.69
TAS,193,Braddon,8413,Sisters Creek,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,11,6.18
TAS,193,Braddon,8413,Sisters Creek,999,Informal,Informal,999,N,N,,Informal,11,1.73
TAS,193,Braddon,8414,Smithton,28233,JORDAN,Scott,1,N,N,GRN,The Greens,62,1.33
TAS,193,Braddon,8414,Smithton,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,81,4.1
TAS,193,Braddon,8414,Smithton,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,642,3.65
TAS,193,Braddon,8414,Smithton,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,1096,-7.44
TAS,193,Braddon,8414,Smithton,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),28,1.42
TAS,193,Braddon,8414,Smithton,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,33,1.67
TAS,193,Braddon,8414,Smithton,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,35,1.77
TAS,193,Braddon,8414,Smithton,999,Informal,Informal,999,N,N,,Informal,146,2.37
TAS,193,Braddon,8415,Somerset,28233,JORDAN,Scott,1,N,N,GRN,The Greens,106,1.7
TAS,193,Braddon,8415,Somerset,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,88,5.14
TAS,193,Braddon,8415,Somerset,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,795,2.61
TAS,193,Braddon,8415,Somerset,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,613,-4.39
TAS,193,Braddon,8415,Somerset,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),41,2.39
TAS,193,Braddon,8415,Somerset,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,40,2.34
TAS,193,Braddon,8415,Somerset,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,30,1.75
TAS,193,Braddon,8415,Somerset,999,Informal,Informal,999,N,N,,Informal,112,2.55
TAS,193,Braddon,8416,South Riana,28233,JORDAN,Scott,1,N,N,GRN,The Greens,14,-1.41
TAS,193,Braddon,8416,South Riana,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,19,10.8
TAS,193,Braddon,8416,South Riana,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,46,0.43
TAS,193,Braddon,8416,South Riana,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,83,-5.44
TAS,193,Braddon,8416,South Riana,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),4,2.27
TAS,193,Braddon,8416,South Riana,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,1.7
TAS,193,Braddon,8416,South Riana,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,7,3.98
TAS,193,Braddon,8416,South Riana,999,Informal,Informal,999,N,N,,Informal,17,7.12
TAS,193,Braddon,33648,Special Hospital Team 1,28233,JORDAN,Scott,1,N,N,GRN,The Greens,10,2.06
TAS,193,Braddon,33648,Special Hospital Team 1,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,6,4.14
TAS,193,Braddon,33648,Special Hospital Team 1,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,52,-3.94
TAS,193,Braddon,33648,Special Hospital Team 1,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,67,-3.94
TAS,193,Braddon,33648,Special Hospital Team 1,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),3,2.07
TAS,193,Braddon,33648,Special Hospital Team 1,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,3,2.07
TAS,193,Braddon,33648,Special Hospital Team 1,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,4,2.76
TAS,193,Braddon,33648,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,10,2.85
TAS,193,Braddon,33838,Special Hospital Team 2,28233,JORDAN,Scott,1,N,N,GRN,The Greens,16,1.94
TAS,193,Braddon,33838,Special Hospital Team 2,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,10,4.24
TAS,193,Braddon,33838,Special Hospital Team 2,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,104,4.27
TAS,193,Braddon,33838,Special Hospital Team 2,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,100,-7.78
TAS,193,Braddon,33838,Special Hospital Team 2,29353,HODGE,Graham,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),3,1.27
TAS,193,Braddon,33838,Special Hospital Team 2,28450,RICE,Clinton,6,N,N,REP,Renewable Energy Party,2,0.85
TAS,193,Braddon,33838,Special Hospital Team 2,28413,BOAG,Joshua,7,N,N,LDP,Liberal Democrats,1,0.42
TAS,193,Braddon,33838,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,8,-0.32
TAS,193,Braddon,33839,Special Hospital Team 3,28233,JORDAN,Scott,1,N,N,GRN,The Greens,15,4.09
TAS,193,Braddon,33839,Special Hospital Team 3,28218,SALTMARSH,Glen,2,N,N,ARF,Australian Recreational Fishers Party,3,1.79
TAS,193,Braddon,33839,Special Hospital Team 3,28439,KEAY,Justine,3,Y,N,ALP,Australian Labor Party,55,-7.06
TAS,193,Braddon,33839,Special Hospital Team 3,28422,WHITELEY,Brett,4,N,Y,LP,Liberal,87,1.64
